transaction_id,sale_date,taxing_state,rate_applied,sale_price,trade_in_value,taxable_base,tax_owed,tax_collected,variance,category
T004497,2025-03-13,NC,0.03,39317.55,0.0,39317.55,1179.53,1179.5,-0.03,clean
T004498,2025-08-28,PA,0.06,14462.32,0.0,14462.32,0.0,0.01,0.01,clean
T004499,2025-12-21,IL,0.0725,15896.11,0.0,15896.11,1152.47,1152.45,-0.02,clean
T004500,2025-03-07,AZ,0.081,11380.84,0.0,11380.84,921.85,921.87,0.02,clean
T004501,2025-07-11,GA,0.07,13923.86,0.0,13923.86,974.67,974.66,-0.01,clean
T004502,2025-11-16,NY,0.08,16678.53,0.0,16678.53,1334.28,1334.31,0.03,clean
T004503,2025-04-14,CA,0.0875,12666.68,0.0,12666.68,1108.33,1108.29,-0.04,clean
T004504,2025-07-31,CA,0.0875,18145.14,0.0,18145.14,1587.7,1587.68,-0.02,clean
T004505,2025-04-16,NC,0.03,26776.17,0.0,26776.17,803.29,535.52,-267.77,rate_mismatch
T004506,2025-08-09,AZ,0.081,22204.27,0.0,22204.27,1798.55,1798.57,0.02,clean
T004507,2025-02-13,AZ,0.081,27934.74,0.0,27934.74,2262.71,2262.68,-0.03,clean
T004508,2025-01-17,PA,0.06,30535.55,0.0,30535.55,1832.13,1832.1,-0.03,clean
T004509,2025-08-18,AZ,0.081,26955.09,0.0,26955.09,2183.36,1886.86,-296.5,sourcing_error
T004510,2025-01-05,GA,0.07,20068.84,0.0,20068.84,1404.82,1404.79,-0.03,clean
T004511,2025-10-19,NY,0.08,22152.33,0.0,22152.33,1772.19,1772.15,-0.04,clean
T004512,2025-06-08,PA,0.06,19269.09,0.0,19269.09,1156.15,1348.84,192.69,rate_mismatch
T004513,2025-11-30,IL,0.0725,16897.58,4462.26,12435.32,901.56,901.55,-0.01,clean
T004514,2025-01-15,IL,0.0725,21597.29,0.0,21597.29,1565.8,1565.84,0.04,clean
T004515,2025-03-17,PA,0.06,18210.1,0.0,18210.1,1092.61,1092.62,0.01,clean
T004516,2025-03-28,PA,0.06,20353.35,0.0,20353.35,1221.2,1221.19,-0.01,clean
T004517,2025-02-23,OH,0.0725,9283.64,0.0,9283.64,673.06,673.1,0.04,clean
T004518,2025-03-31,OH,0.0725,24485.83,0.0,24485.83,1775.22,1775.25,0.03,clean
T004519,2025-09-16,IL,0.0725,28521.95,0.0,28521.95,2067.84,2067.81,-0.03,clean
T004520,2025-03-29,TX,0.0625,25307.31,0.0,25307.31,1581.71,1834.78,253.07,rate_mismatch
T004521,2025-11-02,NY,0.08,16336.5,0.0,16336.5,1306.92,1306.9,-0.02,clean
T004522,2025-01-22,TX,0.0625,25597.06,0.0,25597.06,1599.82,1599.85,0.03,clean
T004523,2025-05-13,NY,0.08,19547.26,0.0,19547.26,1563.78,1563.76,-0.02,clean
T004524,2025-10-01,NY,0.08,19304.08,0.0,19304.08,1544.33,1544.35,0.02,clean
T004525,2025-03-11,IL,0.0725,22158.0,6350.94,15807.06,1146.01,1146.0,-0.01,clean
T004526,2025-01-29,AZ,0.081,20878.33,0.0,20878.33,1691.14,1691.16,0.02,clean
T004527,2025-01-05,GA,0.07,33399.41,13680.91,19718.5,1380.3,1380.33,0.03,clean
T004528,2025-09-27,NC,0.03,24947.69,14898.3,10049.39,301.48,301.46,-0.02,clean
T004529,2025-08-14,IL,0.0725,18185.7,9591.49,8594.21,623.08,623.06,-0.02,clean
T004530,2025-11-01,GA,0.07,26602.93,0.0,26602.93,1862.21,1862.21,0.0,clean
T004531,2025-01-20,OH,0.0725,21500.44,0.0,21500.44,1558.78,1558.74,-0.04,clean
T004532,2025-08-14,TX,0.0625,24807.09,0.0,24807.09,1550.44,1550.42,-0.02,clean
T004533,2025-07-17,IL,0.0725,16482.79,0.0,16482.79,1195.0,1195.01,0.01,clean
T004534,2025-06-11,AZ,0.081,35912.53,0.0,35912.53,2908.91,2908.91,0.0,clean
T004535,2025-11-09,GA,0.07,17619.96,0.0,17619.96,1233.4,1233.39,-0.01,clean
T004536,2025-01-13,GA,0.07,15157.28,0.0,15157.28,1061.01,1061.04,0.03,clean
T004537,2025-10-13,GA,0.07,22538.67,0.0,22538.67,1577.71,1577.72,0.01,clean
T004538,2025-11-07,NY,0.08,24889.09,8543.44,16345.65,1307.65,1307.64,-0.01,clean
T004539,2025-02-14,AZ,0.081,13593.29,0.0,13593.29,1101.06,1101.04,-0.02,clean
T004540,2025-09-09,PA,0.06,27786.68,8951.83,18834.85,1130.09,1130.05,-0.04,clean
T004541,2025-07-24,OH,0.0725,12036.52,0.0,12036.52,872.65,872.66,0.01,clean
T004542,2025-01-19,TX,0.0625,26217.99,0.0,26217.99,1638.62,1638.58,-0.04,clean
T004543,2025-02-24,NC,0.03,22969.7,0.0,22969.7,689.09,689.11,0.02,clean
T004544,2025-01-20,AZ,0.081,13321.99,0.0,13321.99,1079.08,1079.08,0.0,clean
T004545,2025-06-02,TX,0.0625,34170.8,0.0,34170.8,2135.68,2135.7,0.02,clean
T004546,2025-06-24,PA,0.06,28120.93,0.0,28120.93,1687.26,1687.24,-0.02,clean
T004547,2025-02-25,FL,0.07,22624.3,0.0,22624.3,1583.7,1809.94,226.24,rate_mismatch
T004548,2025-02-03,AZ,0.081,34262.94,0.0,34262.94,2775.3,2775.34,0.04,clean
T004549,2025-07-28,AZ,0.081,19820.43,7598.22,12222.21,990.0,989.98,-0.02,clean
T004550,2025-12-10,NC,0.03,22666.77,8441.61,14225.16,426.75,426.73,-0.02,clean
T004551,2025-09-09,OH,0.0725,28290.61,0.0,28290.61,2051.07,2051.08,0.01,clean
T004552,2025-06-30,NY,0.08,17979.15,0.0,17979.15,1438.33,1438.36,0.03,clean
T004553,2025-09-10,NC,0.03,36907.15,0.0,36907.15,1107.21,1107.2,-0.01,clean
T004554,2025-09-29,GA,0.07,30061.11,0.0,30061.11,2104.28,2104.31,0.03,clean
T004555,2025-05-21,CA,0.0875,29800.75,13814.06,29800.75,2607.57,2607.55,-0.02,clean
T004556,2025-11-26,AZ,0.081,31148.35,15894.46,15253.89,1235.57,1235.61,0.04,clean
T004557,2025-09-13,NC,0.03,28842.57,0.0,28842.57,865.28,865.25,-0.03,clean
T004558,2025-11-22,NY,0.08,27410.95,0.0,27410.95,2192.88,2192.9,0.02,clean
T004559,2025-09-19,TX,0.0625,18456.78,0.0,18456.78,1153.55,1153.56,0.01,clean
T004560,2025-02-08,AZ,0.081,11359.12,0.0,11359.12,920.09,920.06,-0.03,clean
T004561,2025-10-19,FL,0.07,19325.75,0.0,19325.75,1352.8,1352.8,0.0,clean
T004562,2025-11-06,NC,0.03,23759.2,0.0,23759.2,712.78,950.37,237.59,rate_mismatch
T004563,2025-08-29,IL,0.0725,25732.26,0.0,25732.26,1865.59,1865.58,-0.01,clean
T004564,2025-07-13,GA,0.07,21470.12,5559.79,15910.33,1113.72,1113.72,0.0,clean
T004565,2025-01-14,GA,0.07,24665.54,13352.14,11313.4,791.94,791.92,-0.02,clean
T004566,2025-08-19,TX,0.0625,25211.99,0.0,25211.99,1575.75,1575.77,0.02,clean
T004567,2025-03-05,PA,0.06,16990.68,7728.55,9262.13,555.73,1019.44,463.71,tradein_credit_error
T004568,2025-12-04,PA,0.06,24597.71,0.0,24597.71,1475.86,1475.86,0.0,clean
T004569,2025-08-22,NY,0.08,13182.47,7148.77,6033.7,482.7,482.71,0.01,clean
T004570,2025-03-08,AZ,0.081,22119.67,8350.48,13769.19,1115.3,1115.34,0.04,clean
T004571,2025-03-08,PA,0.06,22925.76,0.0,22925.76,1375.55,1375.51,-0.04,clean
T004572,2025-09-20,IL,0.0725,27053.04,0.0,27053.04,1961.35,1961.36,0.01,clean
T004573,2025-03-25,NY,0.08,29031.71,0.0,29031.71,2322.54,2322.55,0.01,clean
T004574,2025-02-25,FL,0.07,32309.74,0.0,32309.74,2261.68,2261.66,-0.02,clean
T004575,2025-09-17,CA,0.0875,36469.05,0.0,36469.05,3191.04,3191.06,0.02,clean
T004576,2025-01-10,NC,0.03,15219.1,0.0,15219.1,456.57,456.57,0.0,clean
T004577,2025-05-26,FL,0.07,23293.54,0.0,23293.54,1630.55,1630.53,-0.02,clean
T004578,2025-04-15,GA,0.07,14050.68,0.0,14050.68,983.55,983.53,-0.02,clean
T004579,2025-09-11,OH,0.0725,21063.86,0.0,21063.86,1527.13,1527.14,0.01,clean
T004580,2025-03-14,PA,0.06,15635.82,3254.76,12381.06,742.86,742.88,0.02,clean
T004581,2025-07-02,PA,0.06,35228.72,0.0,35228.72,2113.72,2113.73,0.01,clean
T004582,2025-06-16,OH,0.0725,18850.99,0.0,18850.99,1366.7,1366.69,-0.01,clean
T004583,2025-04-21,NY,0.08,35199.05,0.0,35199.05,2815.92,2815.93,0.01,clean
T004584,2025-12-17,PA,0.06,17322.13,0.0,17322.13,1039.33,1039.34,0.01,clean
T004585,2025-09-01,AZ,0.081,20819.53,10383.62,10435.91,845.31,845.28,-0.03,clean
T004586,2025-12-03,FL,0.07,11690.12,0.0,11690.12,818.31,818.32,0.01,clean
T004587,2025-05-18,NY,0.08,32257.93,0.0,32257.93,2580.63,2580.64,0.01,clean
T004588,2025-11-30,IL,0.0725,22111.0,0.0,22111.0,1603.05,1603.08,0.03,clean
T004589,2025-09-10,GA,0.07,23301.82,0.0,23301.82,1631.13,1864.15,233.02,rate_mismatch
T004590,2025-01-31,FL,0.07,20884.71,8701.72,12182.99,852.81,1461.93,609.12,tradein_credit_error
T004591,2025-09-30,FL,0.07,23064.02,4787.55,18276.47,1279.35,1279.34,-0.01,clean
T004592,2025-02-09,TX,0.0625,26999.27,0.0,26999.27,1687.45,1957.45,270.0,sourcing_error
T004593,2025-05-01,NC,0.03,19872.38,4619.74,15252.64,457.58,457.58,0.0,clean
T004594,2025-08-03,NC,0.03,33483.83,0.0,33483.83,1004.51,1004.48,-0.03,clean
T004595,2025-11-26,TX,0.0625,23895.33,0.0,23895.33,1493.46,1493.48,0.02,clean
T004596,2025-03-19,CA,0.0875,19180.11,9846.46,19180.11,1678.26,1678.22,-0.04,clean
T004597,2025-08-03,GA,0.07,33253.36,0.0,33253.36,2327.74,2327.7,-0.04,clean
T004598,2025-04-15,NY,0.08,31194.24,0.0,31194.24,2495.54,2495.51,-0.03,clean
T004599,2025-08-02,FL,0.07,16783.35,9630.65,7152.7,500.69,500.72,0.03,clean
T004600,2025-01-26,PA,0.06,23011.09,10160.78,12850.31,771.02,642.52,-128.5,rate_mismatch
T004601,2025-03-03,PA,0.06,23565.52,0.0,23565.52,1413.93,1413.9,-0.03,clean
T004602,2025-10-22,NY,0.08,40747.91,0.0,40747.91,3259.83,3259.81,-0.02,clean
T004603,2025-08-04,IL,0.0725,32880.39,0.0,32880.39,2383.83,2383.83,0.0,clean
T004604,2025-12-31,IL,0.0725,23744.33,0.0,23744.33,1721.46,1721.45,-0.01,clean
T004605,2025-07-26,OH,0.0725,41574.26,0.0,41574.26,3014.13,3014.13,0.0,clean
T004606,2025-12-23,PA,0.06,19017.44,0.0,19017.44,1141.05,1141.08,0.03,clean
T004607,2025-10-30,GA,0.07,41803.05,21945.14,19857.91,1390.05,1390.06,0.01,clean
T004608,2025-02-03,FL,0.07,33160.73,0.0,33160.73,0.0,-0.02,-0.02,clean
T004609,2025-07-27,AZ,0.081,20643.07,0.0,20643.07,1672.09,1672.05,-0.04,clean
T004610,2025-05-23,FL,0.07,28244.76,14802.98,13441.78,940.92,940.9,-0.02,clean
T004611,2025-10-03,OH,0.0725,14666.38,8107.5,6558.88,475.52,409.93,-65.59,rate_mismatch
T004612,2025-07-15,PA,0.06,32189.22,0.0,32189.22,1931.35,1931.33,-0.02,clean
T004613,2025-05-15,OH,0.0725,13574.16,0.0,13574.16,984.13,984.11,-0.02,clean
T004614,2025-03-21,FL,0.07,24259.49,0.0,24259.49,1698.16,1698.18,0.02,clean
T004615,2025-10-01,PA,0.06,26470.11,10593.69,15876.42,952.59,952.57,-0.02,clean
T004616,2025-02-11,FL,0.07,22954.44,0.0,22954.44,1606.81,1606.78,-0.03,clean
T004617,2025-11-08,PA,0.06,20006.77,0.0,20006.77,1200.41,1400.47,200.06,rate_mismatch
T004618,2025-10-11,NY,0.08,16919.24,0.0,16919.24,1353.54,1353.58,0.04,clean
T004619,2025-06-15,TX,0.0625,29066.29,17421.93,11644.36,727.77,844.22,116.45,rate_mismatch
T004620,2025-02-17,CA,0.0875,23312.96,0.0,23312.96,2039.88,2039.89,0.01,clean
T004621,2025-08-28,AZ,0.081,22770.8,0.0,22770.8,1844.43,1844.43,0.0,clean
T004622,2025-04-19,TX,0.0625,17686.88,0.0,17686.88,1105.43,1105.41,-0.02,clean
T004623,2025-05-15,IL,0.0725,37407.71,0.0,37407.71,2712.06,3086.14,374.08,rate_mismatch
T004624,2025-10-23,CA,0.0875,20588.84,0.0,20588.84,1801.52,1801.54,0.02,clean
T004625,2025-05-16,CA,0.0875,18140.34,0.0,18140.34,1587.28,1587.25,-0.03,clean
T004626,2025-06-10,AZ,0.081,27691.29,0.0,27691.29,2242.99,2243.03,0.04,clean
T004627,2025-04-18,NC,0.03,27078.01,0.0,27078.01,812.34,812.37,0.03,clean
T004628,2025-08-29,PA,0.06,21686.38,0.0,21686.38,1301.18,1301.15,-0.03,clean
T004629,2025-06-13,AZ,0.081,16804.57,0.0,16804.57,1361.17,1361.19,0.02,clean
T004630,2025-10-19,NC,0.03,21453.9,0.0,21453.9,643.62,429.08,-214.54,rate_mismatch
T004631,2025-04-25,OH,0.0725,21914.78,10602.0,11312.78,820.18,820.16,-0.02,clean
T004632,2025-09-23,IL,0.0725,17403.08,0.0,17403.08,1261.72,1261.74,0.02,clean
T004633,2025-09-25,TX,0.0625,23183.11,6391.81,16791.3,1049.46,1049.47,0.01,clean
T004634,2025-07-04,TX,0.0625,34438.87,0.0,34438.87,2152.43,2152.4,-0.03,clean
T004635,2025-12-13,PA,0.06,16389.72,4607.88,11781.84,706.91,589.09,-117.82,rate_mismatch
T004636,2025-07-09,NC,0.03,18126.53,10449.05,7677.48,230.32,230.3,-0.02,clean
T004637,2025-08-16,IL,0.0725,23899.2,0.0,23899.2,1732.69,1732.71,0.02,clean
T004638,2025-02-15,IL,0.0725,19065.24,0.0,19065.24,0.0,0.03,0.03,clean
T004639,2025-05-08,FL,0.07,24493.95,0.0,24493.95,1714.58,1714.6,0.02,clean
T004640,2025-12-04,NC,0.03,34436.83,0.0,34436.83,1033.1,1033.12,0.02,clean
T004641,2025-07-19,NC,0.03,19822.5,0.0,19822.5,594.68,594.65,-0.03,clean
T004642,2025-10-05,AZ,0.081,39519.35,0.0,39519.35,3201.07,3201.08,0.01,clean
T004643,2025-12-18,IL,0.0725,29948.82,12192.84,19948.82,1446.29,1446.32,0.03,clean
T004644,2025-08-10,NY,0.08,25877.4,0.0,25877.4,2070.19,2328.97,258.78,rate_mismatch
T004645,2025-12-03,FL,0.07,33660.82,16432.43,17228.39,1205.99,1206.03,0.04,clean
T004646,2025-07-13,NC,0.03,10760.36,0.0,10760.36,322.81,322.83,0.02,clean
T004647,2025-05-06,NC,0.03,22812.26,4676.21,18136.05,544.08,544.11,0.03,clean
T004648,2025-06-11,AZ,0.081,27172.86,0.0,27172.86,2201.0,2201.0,0.0,clean
T004649,2025-10-07,NY,0.08,26886.43,0.0,26886.43,2150.91,2150.91,0.0,clean
T004650,2025-02-16,CA,0.0875,35081.37,8411.98,35081.37,3069.62,3420.43,350.81,rate_mismatch
T004651,2025-09-19,AZ,0.081,11898.84,0.0,11898.84,963.81,963.83,0.02,clean
T004652,2025-09-07,PA,0.06,16341.66,4565.23,11776.43,706.59,706.59,0.0,clean
T004653,2025-04-25,IL,0.0725,31186.46,13564.11,21186.46,1536.02,1536.05,0.03,clean
T004654,2025-12-24,PA,0.06,19165.92,0.0,19165.92,1149.96,1149.98,0.02,clean
T004655,2025-05-14,TX,0.0625,17563.82,0.0,17563.82,1097.74,1097.74,0.0,clean
T004656,2025-08-25,CA,0.0875,17276.65,10045.79,17276.65,1511.71,1511.73,0.02,clean
T004657,2025-06-08,CA,0.0875,22172.14,5597.54,22172.14,1940.06,1940.06,0.0,clean
T004658,2025-01-09,NC,0.03,20639.68,0.0,20639.68,619.19,1238.38,619.19,sourcing_error
T004659,2025-02-10,OH,0.0725,25066.01,0.0,25066.01,0.0,0.03,0.03,clean
T004660,2025-03-27,NY,0.08,34761.42,19302.22,15459.2,1236.74,1236.7,-0.04,clean
T004661,2025-02-05,NC,0.03,23556.84,0.0,23556.84,706.71,706.68,-0.03,clean
T004662,2025-04-10,TX,0.0625,25283.99,7234.55,18049.44,1128.09,1128.12,0.03,clean
T004663,2025-02-16,AZ,0.081,33061.61,0.0,33061.61,2677.99,2678.01,0.02,clean
T004664,2025-07-26,PA,0.06,12309.61,0.0,12309.61,738.58,738.57,-0.01,clean
T004665,2025-12-23,GA,0.07,29372.02,0.0,29372.02,2056.04,2056.03,-0.01,clean
T004666,2025-02-27,NC,0.03,38792.36,0.0,38792.36,1163.77,1163.78,0.01,clean
T004667,2025-07-13,NC,0.03,37757.45,0.0,37757.45,1132.72,1132.71,-0.01,clean
T004668,2025-04-16,TX,0.0625,18707.64,8169.12,10538.52,658.66,658.69,0.03,clean
T004669,2025-03-18,GA,0.07,20328.41,6581.52,13746.89,962.28,962.27,-0.01,clean
T004670,2025-05-03,IL,0.0725,19068.32,9880.11,9188.21,666.15,666.16,0.01,clean
T004671,2025-10-29,NY,0.08,20876.48,0.0,20876.48,1670.12,1304.78,-365.34,sourcing_error
T004672,2025-07-13,GA,0.07,24129.19,11711.04,12418.15,869.27,869.31,0.04,clean
T004673,2025-01-10,NC,0.03,18799.41,0.0,18799.41,563.98,563.99,0.01,clean
T004674,2025-05-29,TX,0.0625,22188.21,0.0,22188.21,1386.76,1386.79,0.03,clean
T004675,2025-01-11,NY,0.08,16529.38,3933.48,12595.9,1007.67,881.71,-125.96,sourcing_error
T004676,2025-11-01,PA,0.06,15619.92,0.0,15619.92,937.2,937.21,0.01,clean
T004677,2025-03-24,NC,0.03,22213.83,0.0,22213.83,0.0,0.01,0.01,clean
T004678,2025-12-11,PA,0.06,27433.12,0.0,27433.12,1645.99,1646.02,0.03,clean
T004679,2025-10-13,TX,0.0625,33029.73,0.0,33029.73,2064.36,2064.4,0.04,clean
T004680,2025-10-12,NC,0.03,40780.61,8643.47,32137.14,964.11,964.09,-0.02,clean
T004681,2025-05-10,FL,0.07,20287.45,11878.9,8408.55,588.6,588.64,0.04,clean
T004682,2025-06-22,NC,0.03,18623.72,0.0,18623.72,558.71,372.47,-186.24,rate_mismatch
T004683,2025-11-18,AZ,0.081,26951.38,9988.5,16962.88,1373.99,1374.02,0.03,clean
T004684,2025-05-11,AZ,0.081,16369.57,0.0,16369.57,1325.94,1325.98,0.04,clean
T004685,2025-11-09,NC,0.03,11584.53,0.0,11584.53,347.54,347.56,0.02,clean
T004686,2025-12-07,PA,0.06,20406.13,10905.35,9500.78,570.05,665.05,95.0,rate_mismatch
T004687,2025-01-07,GA,0.07,17312.23,0.0,17312.23,1211.86,1211.86,0.0,clean
T004688,2025-04-06,AZ,0.081,42731.93,0.0,42731.93,3461.29,3461.25,-0.04,clean
T004689,2025-07-18,NC,0.03,19318.74,0.0,19318.74,579.56,579.56,0.0,clean
T004690,2025-08-17,OH,0.0725,17866.45,8969.98,8896.47,644.99,1295.32,650.33,tradein_credit_error
T004691,2025-10-06,NC,0.03,17206.66,0.0,17206.66,516.2,516.16,-0.04,clean
T004692,2025-07-15,PA,0.06,20148.0,0.0,20148.0,1208.88,1208.87,-0.01,clean
T004693,2025-03-28,FL,0.07,21092.1,6424.51,14667.59,1026.73,1026.71,-0.02,clean
T004694,2025-10-21,NY,0.08,26102.3,10112.11,15990.19,1279.22,1279.19,-0.03,clean
T004695,2025-03-15,NC,0.03,24809.48,0.0,24809.48,744.28,744.27,-0.01,clean
T004696,2025-06-20,IL,0.0725,16544.87,9522.11,7022.76,509.15,509.15,0.0,clean
T004697,2025-03-04,OH,0.0725,34127.84,0.0,34127.84,2474.27,2474.28,0.01,clean
T004698,2025-01-22,OH,0.0725,33709.34,0.0,33709.34,2443.93,2106.83,-337.1,rate_mismatch
T004699,2025-01-28,FL,0.07,18843.64,0.0,18843.64,1319.05,1319.04,-0.01,clean
T004700,2025-03-14,FL,0.07,28917.12,0.0,28917.12,2024.2,2024.23,0.03,clean
T004701,2025-10-24,NC,0.03,23527.39,0.0,23527.39,705.82,705.85,0.03,clean
T004702,2025-10-30,NY,0.08,38078.19,0.0,38078.19,3046.26,3046.26,0.0,clean
T004703,2025-06-06,OH,0.0725,19281.13,0.0,19281.13,1397.88,1397.89,0.01,clean
T004704,2025-08-25,OH,0.0725,27134.3,0.0,27134.3,1967.24,1967.21,-0.03,clean
T004705,2025-05-16,NY,0.08,38333.09,0.0,38333.09,3066.65,3066.64,-0.01,clean
T004706,2025-07-27,FL,0.07,30852.06,0.0,30852.06,2159.64,2159.67,0.03,clean
T004707,2025-07-23,NY,0.08,24754.69,0.0,24754.69,1980.38,1980.38,0.0,clean
T004708,2025-11-25,CA,0.0875,27329.07,0.0,27329.07,2391.29,1913.03,-478.26,sourcing_error
T004709,2025-05-18,GA,0.07,17817.96,8904.37,8913.59,623.95,534.82,-89.13,rate_mismatch
T004710,2025-02-08,GA,0.07,24905.91,0.0,24905.91,1743.41,1743.38,-0.03,clean
T004711,2025-08-12,AZ,0.081,30402.72,7592.6,22810.12,1847.62,1847.58,-0.04,clean
T004712,2025-04-15,OH,0.0725,19500.67,0.0,19500.67,1413.8,1413.79,-0.01,clean
T004713,2025-06-28,GA,0.07,31743.67,0.0,31743.67,2222.06,2222.06,0.0,clean
T004714,2025-06-17,TX,0.0625,26376.84,0.0,26376.84,1648.55,1648.58,0.03,clean
T004715,2025-05-18,NC,0.03,18762.03,4687.32,14074.71,422.24,422.21,-0.03,clean
T004716,2025-07-11,AZ,0.081,35866.52,14770.05,21096.47,1708.81,1708.83,0.02,clean
T004717,2025-12-10,CA,0.0875,16201.65,0.0,16201.65,1417.64,1417.61,-0.03,clean
T004718,2025-04-16,PA,0.06,19656.45,0.0,19656.45,1179.39,1179.37,-0.02,clean
T004719,2025-05-15,GA,0.07,25737.14,0.0,25737.14,1801.6,1801.61,0.01,clean
T004720,2025-04-14,TX,0.0625,24791.17,0.0,24791.17,1549.45,1549.46,0.01,clean
T004721,2025-04-28,OH,0.0725,19982.55,4643.21,15339.34,1112.1,1112.08,-0.02,clean
T004722,2025-12-20,GA,0.07,40284.74,0.0,40284.74,2819.93,2819.9,-0.03,clean
T004723,2025-09-07,FL,0.07,32278.61,0.0,32278.61,2259.5,2259.51,0.01,clean
T004724,2025-07-06,CA,0.0875,28715.26,0.0,28715.26,2512.59,2512.58,-0.01,clean
T004725,2025-11-30,PA,0.06,19115.5,0.0,19115.5,1146.93,1338.09,191.16,rate_mismatch
T004726,2025-06-08,NY,0.08,26500.5,6994.69,19505.81,1560.46,1560.42,-0.04,clean
T004727,2025-10-28,IL,0.0725,14754.51,0.0,14754.51,1069.7,1069.71,0.01,clean
T004728,2025-11-05,GA,0.07,27695.36,0.0,27695.36,1938.68,1938.72,0.04,clean
T004729,2025-04-05,AZ,0.081,31541.26,0.0,31541.26,2554.84,2554.83,-0.01,clean
T004730,2025-08-04,CA,0.0875,26322.24,0.0,26322.24,2303.2,2303.23,0.03,clean
T004731,2025-08-01,CA,0.0875,15165.95,0.0,15165.95,1327.02,1327.01,-0.01,clean
T004732,2025-10-10,PA,0.06,11899.71,0.0,11899.71,713.98,714.02,0.04,clean
T004733,2025-03-19,PA,0.06,25679.47,0.0,25679.47,1540.77,1540.74,-0.03,clean
T004734,2025-10-15,PA,0.06,18217.67,0.0,18217.67,1093.06,1093.04,-0.02,clean
T004735,2025-08-18,FL,0.07,25312.5,0.0,25312.5,1771.88,1771.85,-0.03,clean
T004736,2025-08-20,OH,0.0725,23547.08,0.0,23547.08,1707.16,1707.16,0.0,clean
T004737,2025-10-26,FL,0.07,13050.22,0.0,13050.22,913.52,913.53,0.01,clean
T004738,2025-08-01,PA,0.06,22491.58,0.0,22491.58,1349.49,1349.52,0.03,clean
T004739,2025-05-20,PA,0.06,21532.8,0.0,21532.8,1291.97,1291.98,0.01,clean
T004740,2025-06-23,IL,0.0725,24477.85,0.0,24477.85,1774.64,1774.64,0.0,clean
T004741,2025-10-17,NC,0.03,35960.1,16102.48,19857.62,595.73,595.7,-0.03,clean
T004742,2025-07-19,IL,0.0725,24300.93,6031.9,18269.03,1324.5,1324.51,0.01,clean
T004743,2025-10-07,AZ,0.081,36394.82,0.0,36394.82,2947.98,2947.95,-0.03,clean
T004744,2025-05-30,TX,0.0625,9150.2,0.0,9150.2,571.89,571.9,0.01,clean
T004745,2025-08-12,OH,0.0725,26804.26,0.0,26804.26,1943.31,1943.31,0.0,clean
T004746,2025-09-26,NY,0.08,22653.55,0.0,22653.55,1812.28,2038.82,226.54,rate_mismatch
T004747,2025-09-15,GA,0.07,18354.45,0.0,18354.45,1284.81,1468.36,183.55,rate_mismatch
T004748,2025-07-07,OH,0.0725,26276.57,14733.58,11542.99,836.87,836.87,0.0,clean
T004749,2025-09-24,TX,0.0625,21993.49,0.0,21993.49,1374.59,1374.61,0.02,clean
T004750,2025-01-02,OH,0.0725,31448.91,0.0,31448.91,2280.05,2280.07,0.02,clean
T004751,2025-05-26,TX,0.0625,15744.89,0.0,15744.89,984.06,984.03,-0.03,clean
T004752,2025-12-12,FL,0.07,34143.2,0.0,34143.2,2390.02,2048.59,-341.43,rate_mismatch
T004753,2025-05-31,NY,0.08,20295.9,0.0,20295.9,1623.67,1623.65,-0.02,clean
T004754,2025-12-20,NC,0.03,35596.25,0.0,35596.25,1067.89,1067.87,-0.02,clean
T004755,2025-01-09,TX,0.0625,22113.63,11276.38,10837.25,677.33,677.33,0.0,clean
T004756,2025-11-19,OH,0.0725,20678.06,0.0,20678.06,1499.16,1499.18,0.02,clean
T004757,2025-12-17,IL,0.0725,15728.72,0.0,15728.72,1140.33,1140.29,-0.04,clean
T004758,2025-08-03,AZ,0.081,40992.55,0.0,40992.55,3320.4,3320.39,-0.01,clean
T004759,2025-10-16,CA,0.0875,34887.62,0.0,34887.62,3052.67,3052.65,-0.02,clean
T004760,2025-01-12,FL,0.07,26565.31,0.0,26565.31,1859.57,1859.55,-0.02,clean
T004761,2025-06-15,TX,0.0625,21081.51,0.0,21081.51,1317.59,1317.58,-0.01,clean
T004762,2025-10-13,GA,0.07,24067.53,0.0,24067.53,1684.73,1684.77,0.04,clean
T004763,2025-08-15,TX,0.0625,28963.18,0.0,28963.18,1810.2,1810.2,0.0,clean
T004764,2025-07-14,CA,0.0875,43342.02,0.0,43342.02,3792.43,3792.44,0.01,clean
T004765,2025-09-03,PA,0.06,18629.54,6868.16,11761.38,705.68,823.3,117.62,rate_mismatch
T004766,2025-06-21,NC,0.03,19693.48,5224.58,14468.9,434.07,434.04,-0.03,clean
T004767,2025-10-29,PA,0.06,23304.1,0.0,23304.1,1398.25,1398.25,0.0,clean
T004768,2025-09-17,TX,0.0625,26650.32,0.0,26650.32,1665.65,1665.63,-0.02,clean
T004769,2025-02-10,GA,0.07,41661.34,0.0,41661.34,2916.29,2916.32,0.03,clean
T004770,2025-05-27,IL,0.0725,26779.93,0.0,26779.93,1941.54,1673.75,-267.79,rate_mismatch
T004771,2025-07-05,IL,0.0725,20469.21,0.0,20469.21,1484.02,1484.0,-0.02,clean
T004772,2025-11-29,NC,0.03,17191.88,0.0,17191.88,515.76,515.73,-0.03,clean
T004773,2025-05-10,IL,0.0725,22063.94,8374.01,13689.93,992.52,992.56,0.04,clean
